heading,timestamp
132,2022-08-26 17:07
133,2022-08-26 17:07
134,2022-08-26 17:07
135,2022-08-26 17:07
136,2022-08-26 17:07
137,2022-08-26 17:07
138,2022-08-26 17:07
138,2022-08-26 17:07
138,2022-08-26 17:07
138,2022-08-26 17:07
138,2022-08-26 17:07
138,2022-08-26 17:07
137,2022-08-26 17:07
138,2022-08-26 17:07
136,2022-08-26 17:07
135,2022-08-26 17:07
134,2022-08-26 17:07
132,2022-08-26 17:07
130,2022-08-26 17:07
130,2022-08-26 17:07
129,2022-08-26 17:07
126,2022-08-26 17:07
125,2022-08-26 17:07
124,2022-08-26 17:07
122,2022-08-26 17:07
121,2022-08-26 17:07
119,2022-08-26 17:07
119,2022-08-26 17:07
117,2022-08-26 17:07
115,2022-08-26 17:07
113,2022-08-26 17:07
112,2022-08-26 17:07
111,2022-08-26 17:07
109,2022-08-26 17:07
108,2022-08-26 17:07
107,2022-08-26 17:07
106,2022-08-26 17:07
105,2022-08-26 17:07
103,2022-08-26 17:07
101,2022-08-26 17:07
100,2022-08-26 17:07
99,2022-08-26 17:07
98,2022-08-26 17:07
96,2022-08-26 17:07
94,2022-08-26 17:07
92,2022-08-26 17:07
91,2022-08-26 17:08
90,2022-08-26 17:08
89,2022-08-26 17:08
87,2022-08-26 17:08
86,2022-08-26 17:08
84,2022-08-26 17:08
83,2022-08-26 17:08
81,2022-08-26 17:08
79,2022-08-26 17:08
78,2022-08-26 17:08
76,2022-08-26 17:08
75,2022-08-26 17:08
74,2022-08-26 17:08
71,2022-08-26 17:08
71,2022-08-26 17:08
70,2022-08-26 17:08
68,2022-08-26 17:08
66,2022-08-26 17:08
65,2022-08-26 17:08
64,2022-08-26 17:08
62,2022-08-26 17:08
61,2022-08-26 17:08
60,2022-08-26 17:08
60,2022-08-26 17:08
58,2022-08-26 17:08
56,2022-08-26 17:08
54,2022-08-26 17:08
53,2022-08-26 17:08
51,2022-08-26 17:08
51,2022-08-26 17:08
50,2022-08-26 17:08
48,2022-08-26 17:08
47,2022-08-26 17:08
46,2022-08-26 17:08
45,2022-08-26 17:08
44,2022-08-26 17:08
44,2022-08-26 17:08
43,2022-08-26 17:08
42,2022-08-26 17:08
42,2022-08-26 17:08
42,2022-08-26 17:08
41,2022-08-26 17:08
41,2022-08-26 17:08
40,2022-08-26 17:08
40,2022-08-26 17:08
39,2022-08-26 17:08
39,2022-08-26 17:08
37,2022-08-26 17:08
38,2022-08-26 17:08
37,2022-08-26 17:08
37,2022-08-26 17:08
37,2022-08-26 17:08
37,2022-08-26 17:08
37,2022-08-26 17:08
37,2022-08-26 17:08
37,2022-08-26 17:08
37,2022-08-26 17:08
38,2022-08-26 17:08
38,2022-08-26 17:08
38,2022-08-26 17:08
38,2022-08-26 17:08
38,2022-08-26 17:08
40,2022-08-26 17:08
41,2022-08-26 17:08
42,2022-08-26 17:08
43,2022-08-26 17:08
45,2022-08-26 17:08
45,2022-08-26 17:08
46,2022-08-26 17:08
48,2022-08-26 17:08
49,2022-08-26 17:08
50,2022-08-26 17:08
52,2022-08-26 17:08
52,2022-08-26 17:08
54,2022-08-26 17:08
56,2022-08-26 17:08
58,2022-08-26 17:08
59,2022-08-26 17:08
60,2022-08-26 17:08
62,2022-08-26 17:08
62,2022-08-26 17:08
63,2022-08-26 17:08
64,2022-08-26 17:08
65,2022-08-26 17:08
66,2022-08-26 17:08
68,2022-08-26 17:08
70,2022-08-26 17:08
72,2022-08-26 17:08
73,2022-08-26 17:08
74,2022-08-26 17:08
76,2022-08-26 17:08
77,2022-08-26 17:08
77,2022-08-26 17:08
79,2022-08-26 17:08
80,2022-08-26 17:08
82,2022-08-26 17:08
83,2022-08-26 17:08
84,2022-08-26 17:08
86,2022-08-26 17:08
87,2022-08-26 17:08
88,2022-08-26 17:08
90,2022-08-26 17:08
91,2022-08-26 17:08
92,2022-08-26 17:08
94,2022-08-26 17:08
95,2022-08-26 17:08
97,2022-08-26 17:08
100,2022-08-26 17:08
100,2022-08-26 17:08
101,2022-08-26 17:08
103,2022-08-26 17:08
104,2022-08-26 17:08
106,2022-08-26 17:08
107,2022-08-26 17:08
108,2022-08-26 17:08
108,2022-08-26 17:08
109,2022-08-26 17:08
112,2022-08-26 17:08
113,2022-08-26 17:08
114,2022-08-26 17:08
115,2022-08-26 17:08
116,2022-08-26 17:08
119,2022-08-26 17:08
120,2022-08-26 17:08
120,2022-08-26 17:08
121,2022-08-26 17:08
123,2022-08-26 17:08
125,2022-08-26 17:08
126,2022-08-26 17:08
126,2022-08-26 17:08
127,2022-08-26 17:08
129,2022-08-26 17:08
130,2022-08-26 17:08
131,2022-08-26 17:08
132,2022-08-26 17:08
133,2022-08-26 17:08
134,2022-08-26 17:08
134,2022-08-26 17:08
136,2022-08-26 17:08
138,2022-08-26 17:08
138,2022-08-26 17:08
138,2022-08-26 17:08
138,2022-08-26 17:08
137,2022-08-26 17:08
138,2022-08-26 17:08
138,2022-08-26 17:08
137,2022-08-26 17:08
138,2022-08-26 17:08
137,2022-08-26 17:08
136,2022-08-26 17:08
135,2022-08-26 17:08
133,2022-08-26 17:08
132,2022-08-26 17:08
130,2022-08-26 17:08
129,2022-08-26 17:08
127,2022-08-26 17:08
126,2022-08-26 17:08
125,2022-08-26 17:08
124,2022-08-26 17:08
122,2022-08-26 17:08
120,2022-08-26 17:08
119,2022-08-26 17:08
117,2022-08-26 17:08
116,2022-08-26 17:08
114,2022-08-26 17:08
112,2022-08-26 17:08
112,2022-08-26 17:08
110,2022-08-26 17:08
107,2022-08-26 17:08
106,2022-08-26 17:08
105,2022-08-26 17:08
105,2022-08-26 17:08
103,2022-08-26 17:08
102,2022-08-26 17:08
101,2022-08-26 17:08
99,2022-08-26 17:08
98,2022-08-26 17:08
98,2022-08-26 17:08
96,2022-08-26 17:08
94,2022-08-26 17:08
92,2022-08-26 17:08
91,2022-08-26 17:08
90,2022-08-26 17:08
88,2022-08-26 17:08
87,2022-08-26 17:08
85,2022-08-26 17:08
84,2022-08-26 17:08
84,2022-08-26 17:08
83,2022-08-26 17:08
80,2022-08-26 17:08
80,2022-08-26 17:08
78,2022-08-26 17:08
77,2022-08-26 17:08
76,2022-08-26 17:08
74,2022-08-26 17:08
71,2022-08-26 17:08
71,2022-08-26 17:08
69,2022-08-26 17:08
69,2022-08-26 17:08
68,2022-08-26 17:08
66,2022-08-26 17:08
65,2022-08-26 17:08
64,2022-08-26 17:08
62,2022-08-26 17:08
61,2022-08-26 17:08
60,2022-08-26 17:08
59,2022-08-26 17:08
58,2022-08-26 17:08
56,2022-08-26 17:08
54,2022-08-26 17:08
52,2022-08-26 17:08
51,2022-08-26 17:08
50,2022-08-26 17:08
49,2022-08-26 17:08
48,2022-08-26 17:08
46,2022-08-26 17:08
46,2022-08-26 17:08
45,2022-08-26 17:08
44,2022-08-26 17:08
43,2022-08-26 17:08
42,2022-08-26 17:08
42,2022-08-26 17:08
41,2022-08-26 17:08
41,2022-08-26 17:08
40,2022-08-26 17:08
40,2022-08-26 17:08
39,2022-08-26 17:08
39,2022-08-26 17:08
38,2022-08-26 17:08
38,2022-08-26 17:08
38,2022-08-26 17:08
38,2022-08-26 17:08
38,2022-08-26 17:08
38,2022-08-26 17:08
37,2022-08-26 17:08
37,2022-08-26 17:08
38,2022-08-26 17:08
38,2022-08-26 17:08
38,2022-08-26 17:08
38,2022-08-26 17:08
39,2022-08-26 17:08
39,2022-08-26 17:08
40,2022-08-26 17:08
42,2022-08-26 17:08
42,2022-08-26 17:08
43,2022-08-26 17:08
45,2022-08-26 17:08
47,2022-08-26 17:08
47,2022-08-26 17:08
48,2022-08-26 17:08
49,2022-08-26 17:08
51,2022-08-26 17:08
52,2022-08-26 17:08
52,2022-08-26 17:08
53,2022-08-26 17:08
56,2022-08-26 17:08
58,2022-08-26 17:08
59,2022-08-26 17:08
60,2022-08-26 17:08
62,2022-08-26 17:08
63,2022-08-26 17:08
63,2022-08-26 17:08
64,2022-08-26 17:08
65,2022-08-26 17:08
67,2022-08-26 17:08
68,2022-08-26 17:08
70,2022-08-26 17:08
72,2022-08-26 17:08
74,2022-08-26 17:08
75,2022-08-26 17:09
76,2022-08-26 17:09
77,2022-08-26 17:09
78,2022-08-26 17:09
79,2022-08-26 17:09
81,2022-08-26 17:09
82,2022-08-26 17:09
83,2022-08-26 17:09
85,2022-08-26 17:09
86,2022-08-26 17:09
87,2022-08-26 17:09
88,2022-08-26 17:09
90,2022-08-26 17:09
92,2022-08-26 17:09
93,2022-08-26 17:09
93,2022-08-26 17:09
95,2022-08-26 17:09
97,2022-08-26 17:09
99,2022-08-26 17:09
101,2022-08-26 17:09
102,2022-08-26 17:09
103,2022-08-26 17:09
104,2022-08-26 17:09
106,2022-08-26 17:09
108,2022-08-26 17:09
108,2022-08-26 17:09
109,2022-08-26 17:09
111,2022-08-26 17:09
113,2022-08-26 17:09
114,2022-08-26 17:09
113,2022-08-26 17:09
115,2022-08-26 17:09
118,2022-08-26 17:09
119,2022-08-26 17:09
120,2022-08-26 17:09
122,2022-08-26 17:09
122,2022-08-26 17:09
123,2022-08-26 17:09
124,2022-08-26 17:09
126,2022-08-26 17:09
127,2022-08-26 17:09
128,2022-08-26 17:09
129,2022-08-26 17:09
131,2022-08-26 17:09
131,2022-08-26 17:09
132,2022-08-26 17:09
134,2022-08-26 17:09
134,2022-08-26 17:09
134,2022-08-26 17:09
137,2022-08-26 17:09
138,2022-08-26 17:09
138,2022-08-26 17:09
139,2022-08-26 17:09
139,2022-08-26 17:09
139,2022-08-26 17:09
139,2022-08-26 17:09
139,2022-08-26 17:09
139,2022-08-26 17:09
138,2022-08-26 17:09
137,2022-08-26 17:09
135,2022-08-26 17:09
135,2022-08-26 17:09
134,2022-08-26 17:09
132,2022-08-26 17:09
131,2022-08-26 17:09
129,2022-08-26 17:09
128,2022-08-26 17:09
126,2022-08-26 17:09
125,2022-08-26 17:09
124,2022-08-26 17:09
122,2022-08-26 17:09
121,2022-08-26 17:09
121,2022-08-26 17:09
118,2022-08-26 17:09
116,2022-08-26 17:09
114,2022-08-26 17:09
113,2022-08-26 17:09
112,2022-08-26 17:09
110,2022-08-26 17:09
109,2022-08-26 17:09
107,2022-08-26 17:09
106,2022-08-26 17:09
105,2022-08-26 17:09
104,2022-08-26 17:09
101,2022-08-26 17:09
98,2022-08-26 17:09
98,2022-08-26 17:09
97,2022-08-26 17:09
96,2022-08-26 17:09
93,2022-08-26 17:09
91,2022-08-26 17:09
91,2022-08-26 17:09
89,2022-08-26 17:09
86,2022-08-26 17:09
85,2022-08-26 17:09
84,2022-08-26 17:09
83,2022-08-26 17:09
82,2022-08-26 17:09
80,2022-08-26 17:09
79,2022-08-26 17:09
78,2022-08-26 17:09
77,2022-08-26 17:09
75,2022-08-26 17:09
73,2022-08-26 17:09
71,2022-08-26 17:09
70,2022-08-26 17:09
68,2022-08-26 17:09
68,2022-08-26 17:09
67,2022-08-26 17:09
66,2022-08-26 17:09
64,2022-08-26 17:09
63,2022-08-26 17:09
62,2022-08-26 17:09
61,2022-08-26 17:09
60,2022-08-26 17:09
60,2022-08-26 17:09
60,2022-08-26 17:09
61,2022-08-26 17:09
59,2022-08-26 17:09
58,2022-08-26 17:09
56,2022-08-26 17:09
55,2022-08-26 17:09
53,2022-08-26 17:09
51,2022-08-26 17:09
50,2022-08-26 17:09
50,2022-08-26 17:09
48,2022-08-26 17:09
47,2022-08-26 17:09
46,2022-08-26 17:09
44,2022-08-26 17:09
43,2022-08-26 17:09
43,2022-08-26 17:09
42,2022-08-26 17:09
41,2022-08-26 17:09
41,2022-08-26 17:09
40,2022-08-26 17:09
40,2022-08-26 17:09
40,2022-08-26 17:09
39,2022-08-26 17:09
39,2022-08-26 17:09
39,2022-08-26 17:09
38,2022-08-26 17:09
38,2022-08-26 17:09
38,2022-08-26 17:09
38,2022-08-26 17:09
37,2022-08-26 17:09
38,2022-08-26 17:09
38,2022-08-26 17:09
38,2022-08-26 17:09
38,2022-08-26 17:09
38,2022-08-26 17:09
39,2022-08-26 17:09
39,2022-08-26 17:09
40,2022-08-26 17:09
42,2022-08-26 17:09
43,2022-08-26 17:09
44,2022-08-26 17:09
44,2022-08-26 17:09
46,2022-08-26 17:09
47,2022-08-26 17:09
48,2022-08-26 17:09
50,2022-08-26 17:09
50,2022-08-26 17:09
52,2022-08-26 17:09
52,2022-08-26 17:09
55,2022-08-26 17:09
56,2022-08-26 17:09
58,2022-08-26 17:09
59,2022-08-26 17:09
61,2022-08-26 17:09
63,2022-08-26 17:09
63,2022-08-26 17:09
63,2022-08-26 17:09
64,2022-08-26 17:09
66,2022-08-26 17:09
68,2022-08-26 17:09
69,2022-08-26 17:09
70,2022-08-26 17:09
71,2022-08-26 17:09
73,2022-08-26 17:09
75,2022-08-26 17:09
76,2022-08-26 17:09
77,2022-08-26 17:09
79,2022-08-26 17:09
80,2022-08-26 17:09
81,2022-08-26 17:09
82,2022-08-26 17:09
83,2022-08-26 17:09
85,2022-08-26 17:09
87,2022-08-26 17:09
88,2022-08-26 17:09
89,2022-08-26 17:09
90,2022-08-26 17:09
92,2022-08-26 17:09
92,2022-08-26 17:09
95,2022-08-26 17:09
96,2022-08-26 17:09
97,2022-08-26 17:09
99,2022-08-26 17:09
100,2022-08-26 17:09
102,2022-08-26 17:09
102,2022-08-26 17:09
104,2022-08-26 17:09
107,2022-08-26 17:09
107,2022-08-26 17:09
108,2022-08-26 17:09
109,2022-08-26 17:09
110,2022-08-26 17:09
113,2022-08-26 17:09
114,2022-08-26 17:09
113,2022-08-26 17:09
115,2022-08-26 17:09
116,2022-08-26 17:09
117,2022-08-26 17:09
118,2022-08-26 17:09
119,2022-08-26 17:09
121,2022-08-26 17:09
120,2022-08-26 17:09
121,2022-08-26 17:09
121,2022-08-26 17:09
122,2022-08-26 17:09
124,2022-08-26 17:09
125,2022-08-26 17:09
124,2022-08-26 17:09
125,2022-08-26 17:09
127,2022-08-26 17:09
128,2022-08-26 17:09
129,2022-08-26 17:09
131,2022-08-26 17:09
131,2022-08-26 17:09
132,2022-08-26 17:09
133,2022-08-26 17:09
134,2022-08-26 17:09
134,2022-08-26 17:09
134,2022-08-26 17:09
134,2022-08-26 17:09
134,2022-08-26 17:09
134,2022-08-26 17:09
133,2022-08-26 17:09
132,2022-08-26 17:09
131,2022-08-26 17:09
129,2022-08-26 17:09
129,2022-08-26 17:09
127,2022-08-26 17:09
125,2022-08-26 17:09
124,2022-08-26 17:09
122,2022-08-26 17:09
122,2022-08-26 17:09
121,2022-08-26 17:09
119,2022-08-26 17:09
117,2022-08-26 17:09
115,2022-08-26 17:09
114,2022-08-26 17:09
113,2022-08-26 17:09
111,2022-08-26 17:09
108,2022-08-26 17:09
107,2022-08-26 17:09
106,2022-08-26 17:09
105,2022-08-26 17:09
105,2022-08-26 17:09
104,2022-08-26 17:09
103,2022-08-26 17:09
102,2022-08-26 17:09
99,2022-08-26 17:09
98,2022-08-26 17:09
97,2022-08-26 17:09
95,2022-08-26 17:09
94,2022-08-26 17:09
93,2022-08-26 17:10
92,2022-08-26 17:10
90,2022-08-26 17:10
89,2022-08-26 17:10
88,2022-08-26 17:10
87,2022-08-26 17:10
85,2022-08-26 17:10
84,2022-08-26 17:10
83,2022-08-26 17:10
81,2022-08-26 17:10
80,2022-08-26 17:10
78,2022-08-26 17:10
78,2022-08-26 17:10
76,2022-08-26 17:10
73,2022-08-26 17:10
72,2022-08-26 17:10
71,2022-08-26 17:10
70,2022-08-26 17:10
69,2022-08-26 17:10
68,2022-08-26 17:10
66,2022-08-26 17:10
64,2022-08-26 17:10
62,2022-08-26 17:10
62,2022-08-26 17:10
61,2022-08-26 17:10
59,2022-08-26 17:10
58,2022-08-26 17:10
57,2022-08-26 17:10
55,2022-08-26 17:10
54,2022-08-26 17:10
52,2022-08-26 17:10
51,2022-08-26 17:10
50,2022-08-26 17:10
49,2022-08-26 17:10
48,2022-08-26 17:10
47,2022-08-26 17:10
46,2022-08-26 17:10
46,2022-08-26 17:10
45,2022-08-26 17:10
45,2022-08-26 17:10
44,2022-08-26 17:10
44,2022-08-26 17:10
43,2022-08-26 17:10
44,2022-08-26 17:10
43,2022-08-26 17:10
43,2022-08-26 17:10
42,2022-08-26 17:10
42,2022-08-26 17:10
42,2022-08-26 17:10
42,2022-08-26 17:10
42,2022-08-26 17:10
42,2022-08-26 17:10
42,2022-08-26 17:10
42,2022-08-26 17:10
42,2022-08-26 17:10
42,2022-08-26 17:10
42,2022-08-26 17:10
41,2022-08-26 17:10
42,2022-08-26 17:10
42,2022-08-26 17:10
42,2022-08-26 17:10
42,2022-08-26 17:10
42,2022-08-26 17:10
42,2022-08-26 17:10
43,2022-08-26 17:10
43,2022-08-26 17:10
45,2022-08-26 17:10
46,2022-08-26 17:10
48,2022-08-26 17:10
48,2022-08-26 17:10
49,2022-08-26 17:10
50,2022-08-26 17:10
52,2022-08-26 17:10
53,2022-08-26 17:10
54,2022-08-26 17:10
56,2022-08-26 17:10
58,2022-08-26 17:10
59,2022-08-26 17:10
59,2022-08-26 17:10
59,2022-08-26 17:10
59,2022-08-26 17:10
62,2022-08-26 17:10
65,2022-08-26 17:10
66,2022-08-26 17:10
65,2022-08-26 17:10
66,2022-08-26 17:10
68,2022-08-26 17:10
69,2022-08-26 17:10
70,2022-08-26 17:10
71,2022-08-26 17:10
72,2022-08-26 17:10
73,2022-08-26 17:10
75,2022-08-26 17:10
76,2022-08-26 17:10
77,2022-08-26 17:10
78,2022-08-26 17:10
80,2022-08-26 17:10
82,2022-08-26 17:10
83,2022-08-26 17:10
85,2022-08-26 17:10
86,2022-08-26 17:10
87,2022-08-26 17:10
88,2022-08-26 17:10
89,2022-08-26 17:10
90,2022-08-26 17:10
92,2022-08-26 17:10
93,2022-08-26 17:10
94,2022-08-26 17:10
96,2022-08-26 17:10
97,2022-08-26 17:10
99,2022-08-26 17:10
101,2022-08-26 17:10
102,2022-08-26 17:10
103,2022-08-26 17:10
105,2022-08-26 17:10
106,2022-08-26 17:10
108,2022-08-26 17:10
108,2022-08-26 17:10
109,2022-08-26 17:10
110,2022-08-26 17:10
111,2022-08-26 17:10
114,2022-08-26 17:10
114,2022-08-26 17:10
115,2022-08-26 17:10
117,2022-08-26 17:10
119,2022-08-26 17:10
119,2022-08-26 17:10
121,2022-08-26 17:10
122,2022-08-26 17:10
123,2022-08-26 17:10
124,2022-08-26 17:10
125,2022-08-26 17:10
126,2022-08-26 17:10
127,2022-08-26 17:10
128,2022-08-26 17:10
128,2022-08-26 17:10
130,2022-08-26 17:10
131,2022-08-26 17:10
133,2022-08-26 17:10
133,2022-08-26 17:10
133,2022-08-26 17:10
134,2022-08-26 17:10
136,2022-08-26 17:10
138,2022-08-26 17:10
138,2022-08-26 17:10
138,2022-08-26 17:10
138,2022-08-26 17:10
139,2022-08-26 17:10
138,2022-08-26 17:10
138,2022-08-26 17:10
137,2022-08-26 17:10
136,2022-08-26 17:10
136,2022-08-26 17:10
135,2022-08-26 17:10
132,2022-08-26 17:10
132,2022-08-26 17:10
130,2022-08-26 17:10
127,2022-08-26 17:10
127,2022-08-26 17:10
125,2022-08-26 17:10
124,2022-08-26 17:10
122,2022-08-26 17:10
120,2022-08-26 17:10
119,2022-08-26 17:10
118,2022-08-26 17:10
115,2022-08-26 17:10
114,2022-08-26 17:10
113,2022-08-26 17:10
111,2022-08-26 17:10
110,2022-08-26 17:10
108,2022-08-26 17:10
106,2022-08-26 17:10
105,2022-08-26 17:10
106,2022-08-26 17:10
105,2022-08-26 17:10
104,2022-08-26 17:10
101,2022-08-26 17:10
99,2022-08-26 17:10
99,2022-08-26 17:10
97,2022-08-26 17:10
95,2022-08-26 17:10
93,2022-08-26 17:10
92,2022-08-26 17:10
91,2022-08-26 17:10
89,2022-08-26 17:10
87,2022-08-26 17:10
86,2022-08-26 17:10
85,2022-08-26 17:10
83,2022-08-26 17:10
82,2022-08-26 17:10
80,2022-08-26 17:10
79,2022-08-26 17:10
77,2022-08-26 17:10
76,2022-08-26 17:10
75,2022-08-26 17:10
72,2022-08-26 17:10
71,2022-08-26 17:10
70,2022-08-26 17:10
67,2022-08-26 17:10
67,2022-08-26 17:10
66,2022-08-26 17:10
65,2022-08-26 17:10
63,2022-08-26 17:10
62,2022-08-26 17:10
61,2022-08-26 17:10
60,2022-08-26 17:10
59,2022-08-26 17:10
57,2022-08-26 17:10
56,2022-08-26 17:10
54,2022-08-26 17:10
53,2022-08-26 17:10
51,2022-08-26 17:10
50,2022-08-26 17:10
49,2022-08-26 17:10
49,2022-08-26 17:10
47,2022-08-26 17:10
46,2022-08-26 17:10
45,2022-08-26 17:10
44,2022-08-26 17:10
43,2022-08-26 17:10
42,2022-08-26 17:10
42,2022-08-26 17:10
41,2022-08-26 17:10
41,2022-08-26 17:10
41,2022-08-26 17:10
40,2022-08-26 17:10
39,2022-08-26 17:10
40,2022-08-26 17:10
39,2022-08-26 17:10
38,2022-08-26 17:10
38,2022-08-26 17:10
37,2022-08-26 17:10
37,2022-08-26 17:10
36,2022-08-26 17:10
37,2022-08-26 17:10
37,2022-08-26 17:10
37,2022-08-26 17:10
37,2022-08-26 17:10
37,2022-08-26 17:10
37,2022-08-26 17:10
37,2022-08-26 17:10
37,2022-08-26 17:10
37,2022-08-26 17:10
38,2022-08-26 17:10
38,2022-08-26 17:10
39,2022-08-26 17:10
40,2022-08-26 17:10
42,2022-08-26 17:10
43,2022-08-26 17:10
44,2022-08-26 17:10
45,2022-08-26 17:10
46,2022-08-26 17:10
47,2022-08-26 17:10
49,2022-08-26 17:10
50,2022-08-26 17:10
50,2022-08-26 17:10
52,2022-08-26 17:10
53,2022-08-26 17:10
55,2022-08-26 17:10
57,2022-08-26 17:10
58,2022-08-26 17:10
60,2022-08-26 17:10
61,2022-08-26 17:10
61,2022-08-26 17:10
63,2022-08-26 17:10
63,2022-08-26 17:10
64,2022-08-26 17:10
65,2022-08-26 17:10
67,2022-08-26 17:10
69,2022-08-26 17:11
70,2022-08-26 17:11
72,2022-08-26 17:11
73,2022-08-26 17:11
75,2022-08-26 17:11
76,2022-08-26 17:11
78,2022-08-26 17:11
79,2022-08-26 17:11
80,2022-08-26 17:11
81,2022-08-26 17:11
83,2022-08-26 17:11
85,2022-08-26 17:11
85,2022-08-26 17:11
86,2022-08-26 17:11
88,2022-08-26 17:11
89,2022-08-26 17:11
91,2022-08-26 17:11
93,2022-08-26 17:11
93,2022-08-26 17:11
95,2022-08-26 17:11
98,2022-08-26 17:11
98,2022-08-26 17:11
100,2022-08-26 17:11
101,2022-08-26 17:11
103,2022-08-26 17:11
103,2022-08-26 17:11
106,2022-08-26 17:11
107,2022-08-26 17:11
108,2022-08-26 17:11
108,2022-08-26 17:11
111,2022-08-26 17:11
112,2022-08-26 17:11
114,2022-08-26 17:11
115,2022-08-26 17:11
116,2022-08-26 17:11
118,2022-08-26 17:11
119,2022-08-26 17:11
120,2022-08-26 17:11
121,2022-08-26 17:11
122,2022-08-26 17:11
123,2022-08-26 17:11
125,2022-08-26 17:11
126,2022-08-26 17:11
127,2022-08-26 17:11
127,2022-08-26 17:11
130,2022-08-26 17:11
132,2022-08-26 17:11
132,2022-08-26 17:11
133,2022-08-26 17:11
133,2022-08-26 17:11
135,2022-08-26 17:11
136,2022-08-26 17:11
137,2022-08-26 17:11
138,2022-08-26 17:11
140,2022-08-26 17:11
141,2022-08-26 17:11
142,2022-08-26 17:11
142,2022-08-26 17:11
141,2022-08-26 17:11
141,2022-08-26 17:11
140,2022-08-26 17:11
140,2022-08-26 17:11
138,2022-08-26 17:11
136,2022-08-26 17:11
135,2022-08-26 17:11
135,2022-08-26 17:11
133,2022-08-26 17:11
132,2022-08-26 17:11
129,2022-08-26 17:11
128,2022-08-26 17:11
127,2022-08-26 17:11
126,2022-08-26 17:11
125,2022-08-26 17:11
122,2022-08-26 17:11
121,2022-08-26 17:11
120,2022-08-26 17:11
119,2022-08-26 17:11
117,2022-08-26 17:11
114,2022-08-26 17:11
114,2022-08-26 17:11
112,2022-08-26 17:11
112,2022-08-26 17:11
109,2022-08-26 17:11
108,2022-08-26 17:11
106,2022-08-26 17:11
106,2022-08-26 17:11
105,2022-08-26 17:11
104,2022-08-26 17:11
101,2022-08-26 17:11
100,2022-08-26 17:11
99,2022-08-26 17:11
98,2022-08-26 17:11
96,2022-08-26 17:11
95,2022-08-26 17:11
93,2022-08-26 17:11
91,2022-08-26 17:11
90,2022-08-26 17:11
88,2022-08-26 17:11
87,2022-08-26 17:11
86,2022-08-26 17:11
84,2022-08-26 17:11
82,2022-08-26 17:11
82,2022-08-26 17:11
80,2022-08-26 17:11
78,2022-08-26 17:11
77,2022-08-26 17:11
76,2022-08-26 17:11
75,2022-08-26 17:11
74,2022-08-26 17:11
71,2022-08-26 17:11
70,2022-08-26 17:11
69,2022-08-26 17:11
67,2022-08-26 17:11
65,2022-08-26 17:11
64,2022-08-26 17:11
63,2022-08-26 17:11
61,2022-08-26 17:11
60,2022-08-26 17:11
59,2022-08-26 17:11
58,2022-08-26 17:11
56,2022-08-26 17:11
54,2022-08-26 17:11
53,2022-08-26 17:11
51,2022-08-26 17:11
50,2022-08-26 17:11
50,2022-08-26 17:11
48,2022-08-26 17:11
47,2022-08-26 17:11
45,2022-08-26 17:11
45,2022-08-26 17:11
44,2022-08-26 17:11
43,2022-08-26 17:11
41,2022-08-26 17:11
41,2022-08-26 17:11
40,2022-08-26 17:11
40,2022-08-26 17:11
39,2022-08-26 17:11
39,2022-08-26 17:11
38,2022-08-26 17:11
39,2022-08-26 17:11
38,2022-08-26 17:11
38,2022-08-26 17:11
38,2022-08-26 17:11
37,2022-08-26 17:11
36,2022-08-26 17:11
36,2022-08-26 17:11
36,2022-08-26 17:11
36,2022-08-26 17:11
37,2022-08-26 17:11
36,2022-08-26 17:11
36,2022-08-26 17:11
36,2022-08-26 17:11
37,2022-08-26 17:11
37,2022-08-26 17:11
37,2022-08-26 17:11
37,2022-08-26 17:11
37,2022-08-26 17:11
38,2022-08-26 17:11
40,2022-08-26 17:11
41,2022-08-26 17:11
43,2022-08-26 17:11
43,2022-08-26 17:11
45,2022-08-26 17:11
46,2022-08-26 17:11
47,2022-08-26 17:11
48,2022-08-26 17:11
49,2022-08-26 17:11
51,2022-08-26 17:11
53,2022-08-26 17:11
54,2022-08-26 17:11
56,2022-08-26 17:11
57,2022-08-26 17:11
58,2022-08-26 17:11
60,2022-08-26 17:11
61,2022-08-26 17:11
62,2022-08-26 17:11
63,2022-08-26 17:11
63,2022-08-26 17:11
65,2022-08-26 17:11
66,2022-08-26 17:11
68,2022-08-26 17:11
69,2022-08-26 17:11
70,2022-08-26 17:11
71,2022-08-26 17:11
74,2022-08-26 17:11
76,2022-08-26 17:11
76,2022-08-26 17:11
78,2022-08-26 17:11
78,2022-08-26 17:11
80,2022-08-26 17:11
82,2022-08-26 17:11
83,2022-08-26 17:11
85,2022-08-26 17:11
85,2022-08-26 17:11
87,2022-08-26 17:11
88,2022-08-26 17:11
89,2022-08-26 17:11
91,2022-08-26 17:11
92,2022-08-26 17:11
93,2022-08-26 17:11
96,2022-08-26 17:11
97,2022-08-26 17:11
98,2022-08-26 17:11
100,2022-08-26 17:11
101,2022-08-26 17:11
102,2022-08-26 17:11
104,2022-08-26 17:11
105,2022-08-26 17:11
107,2022-08-26 17:11
107,2022-08-26 17:11
108,2022-08-26 17:11
110,2022-08-26 17:11
111,2022-08-26 17:11
112,2022-08-26 17:11
114,2022-08-26 17:11
114,2022-08-26 17:11
115,2022-08-26 17:11
116,2022-08-26 17:11
117,2022-08-26 17:11
119,2022-08-26 17:11
120,2022-08-26 17:11
121,2022-08-26 17:11
121,2022-08-26 17:11
122,2022-08-26 17:11
