angle,heading,timestamp
40,99,2022-08-26 17:03
40,96,2022-08-26 17:03
40,94,2022-08-26 17:03
39,93,2022-08-26 17:03
37,92,2022-08-26 17:03
37,90,2022-08-26 17:03
38,88,2022-08-26 17:03
39,87,2022-08-26 17:03
39,86,2022-08-26 17:03
39,84,2022-08-26 17:03
39,82,2022-08-26 17:03
39,81,2022-08-26 17:03
38,80,2022-08-26 17:03
39,78,2022-08-26 17:03
39,77,2022-08-26 17:03
40,75,2022-08-26 17:03
39,74,2022-08-26 17:03
40,72,2022-08-26 17:03
40,71,2022-08-26 17:03
40,69,2022-08-26 17:03
40,68,2022-08-26 17:03
39,67,2022-08-26 17:03
40,65,2022-08-26 17:03
40,64,2022-08-26 17:03
41,63,2022-08-26 17:03
39,62,2022-08-26 17:03
38,60,2022-08-26 17:03
39,59,2022-08-26 17:03
40,59,2022-08-26 17:03
41,57,2022-08-26 17:03
41,56,2022-08-26 17:03
41,55,2022-08-26 17:03
40,53,2022-08-26 17:03
39,52,2022-08-26 17:03
38,51,2022-08-26 17:03
37,50,2022-08-26 17:03
37,49,2022-08-26 17:03
38,48,2022-08-26 17:03
38,47,2022-08-26 17:03
38,46,2022-08-26 17:03
37,44,2022-08-26 17:03
39,44,2022-08-26 17:03
39,42,2022-08-26 17:03
40,41,2022-08-26 17:03
39,40,2022-08-26 17:03
39,39,2022-08-26 17:03
39,39,2022-08-26 17:03
39,39,2022-08-26 17:03
38,39,2022-08-26 17:03
38,38,2022-08-26 17:03
38,38,2022-08-26 17:03
38,37,2022-08-26 17:03
38,37,2022-08-26 17:03
38,36,2022-08-26 17:03
38,36,2022-08-26 17:03
38,36,2022-08-26 17:03
38,36,2022-08-26 17:03
38,36,2022-08-26 17:03
38,35,2022-08-26 17:03
38,35,2022-08-26 17:03
37,36,2022-08-26 17:03
37,36,2022-08-26 17:03
37,36,2022-08-26 17:03
38,36,2022-08-26 17:03
39,36,2022-08-26 17:03
39,37,2022-08-26 17:03
39,37,2022-08-26 17:03
39,37,2022-08-26 17:03
39,38,2022-08-26 17:03
39,39,2022-08-26 17:03
39,40,2022-08-26 17:03
39,41,2022-08-26 17:03
39,42,2022-08-26 17:03
38,44,2022-08-26 17:03
38,44,2022-08-26 17:03
38,46,2022-08-26 17:03
39,48,2022-08-26 17:03
39,48,2022-08-26 17:03
39,49,2022-08-26 17:03
38,50,2022-08-26 17:03
38,52,2022-08-26 17:03
39,54,2022-08-26 17:03
40,55,2022-08-26 17:03
40,56,2022-08-26 17:03
40,58,2022-08-26 17:03
39,59,2022-08-26 17:03
39,61,2022-08-26 17:03
39,61,2022-08-26 17:03
39,62,2022-08-26 17:03
39,64,2022-08-26 17:03
39,65,2022-08-26 17:03
39,66,2022-08-26 17:03
39,68,2022-08-26 17:03
39,70,2022-08-26 17:03
39,71,2022-08-26 17:03
39,73,2022-08-26 17:03
39,74,2022-08-26 17:03
39,75,2022-08-26 17:03
39,77,2022-08-26 17:03
39,78,2022-08-26 17:03
39,80,2022-08-26 17:03
40,81,2022-08-26 17:03
40,82,2022-08-26 17:03
39,84,2022-08-26 17:03
38,85,2022-08-26 17:03
39,86,2022-08-26 17:03
40,88,2022-08-26 17:03
39,89,2022-08-26 17:03
39,91,2022-08-26 17:03
39,92,2022-08-26 17:03
39,93,2022-08-26 17:03
40,95,2022-08-26 17:03
40,97,2022-08-26 17:03
40,98,2022-08-26 17:03
40,99,2022-08-26 17:03
40,101,2022-08-26 17:03
40,102,2022-08-26 17:03
40,104,2022-08-26 17:03
40,105,2022-08-26 17:03
39,107,2022-08-26 17:03
40,107,2022-08-26 17:03
39,109,2022-08-26 17:03
39,110,2022-08-26 17:03
38,111,2022-08-26 17:03
39,113,2022-08-26 17:03
38,114,2022-08-26 17:03
38,115,2022-08-26 17:03
39,117,2022-08-26 17:03
39,118,2022-08-26 17:03
40,119,2022-08-26 17:03
40,121,2022-08-26 17:03
40,122,2022-08-26 17:03
40,122,2022-08-26 17:03
39,125,2022-08-26 17:03
40,126,2022-08-26 17:03
39,127,2022-08-26 17:03
40,128,2022-08-26 17:03
40,129,2022-08-26 17:03
39,130,2022-08-26 17:03
39,132,2022-08-26 17:03
39,133,2022-08-26 17:03
40,134,2022-08-26 17:03
40,135,2022-08-26 17:03
39,136,2022-08-26 17:03
39,139,2022-08-26 17:03
39,138,2022-08-26 17:03
40,139,2022-08-26 17:03
39,138,2022-08-26 17:03
39,139,2022-08-26 17:03
39,139,2022-08-26 17:03
39,139,2022-08-26 17:03
40,138,2022-08-26 17:03
40,138,2022-08-26 17:03
40,137,2022-08-26 17:03
40,137,2022-08-26 17:03
39,136,2022-08-26 17:03
39,134,2022-08-26 17:03
38,132,2022-08-26 17:03
40,131,2022-08-26 17:03
40,130,2022-08-26 17:03
40,128,2022-08-26 17:03
39,126,2022-08-26 17:03
39,126,2022-08-26 17:03
39,124,2022-08-26 17:03
39,123,2022-08-26 17:03
40,121,2022-08-26 17:03
40,120,2022-08-26 17:03
41,119,2022-08-26 17:03
41,118,2022-08-26 17:03
41,116,2022-08-26 17:03
40,114,2022-08-26 17:03
39,113,2022-08-26 17:03
38,112,2022-08-26 17:03
39,109,2022-08-26 17:03
39,107,2022-08-26 17:03
40,107,2022-08-26 17:03
39,107,2022-08-26 17:03
39,105,2022-08-26 17:03
40,103,2022-08-26 17:03
41,102,2022-08-26 17:03
40,100,2022-08-26 17:03
39,99,2022-08-26 17:03
39,99,2022-08-26 17:03
40,98,2022-08-26 17:03
40,97,2022-08-26 17:03
39,94,2022-08-26 17:03
38,93,2022-08-26 17:03
38,92,2022-08-26 17:03
39,91,2022-08-26 17:03
41,89,2022-08-26 17:03
41,87,2022-08-26 17:03
40,85,2022-08-26 17:03
40,84,2022-08-26 17:04
40,83,2022-08-26 17:04
39,81,2022-08-26 17:04
38,80,2022-08-26 17:04
38,78,2022-08-26 17:04
40,77,2022-08-26 17:04
40,76,2022-08-26 17:04
40,74,2022-08-26 17:04
39,72,2022-08-26 17:04
38,71,2022-08-26 17:04
37,70,2022-08-26 17:04
37,68,2022-08-26 17:04
36,67,2022-08-26 17:04
37,66,2022-08-26 17:04
39,65,2022-08-26 17:04
40,62,2022-08-26 17:04
39,61,2022-08-26 17:04
39,60,2022-08-26 17:04
39,59,2022-08-26 17:04
41,58,2022-08-26 17:04
41,57,2022-08-26 17:04
40,55,2022-08-26 17:04
39,53,2022-08-26 17:04
40,51,2022-08-26 17:04
40,50,2022-08-26 17:04
41,50,2022-08-26 17:04
39,48,2022-08-26 17:04
39,47,2022-08-26 17:04
38,47,2022-08-26 17:04
39,45,2022-08-26 17:04
39,44,2022-08-26 17:04
39,44,2022-08-26 17:04
40,42,2022-08-26 17:04
40,41,2022-08-26 17:04
40,40,2022-08-26 17:04
40,39,2022-08-26 17:04
40,39,2022-08-26 17:04
39,39,2022-08-26 17:04
38,38,2022-08-26 17:04
39,38,2022-08-26 17:04
38,37,2022-08-26 17:04
38,37,2022-08-26 17:04
38,36,2022-08-26 17:04
39,36,2022-08-26 17:04
40,36,2022-08-26 17:04
40,36,2022-08-26 17:04
39,37,2022-08-26 17:04
38,37,2022-08-26 17:04
38,37,2022-08-26 17:04
39,37,2022-08-26 17:04
40,36,2022-08-26 17:04
39,36,2022-08-26 17:04
39,37,2022-08-26 17:04
39,37,2022-08-26 17:04
39,37,2022-08-26 17:04
39,38,2022-08-26 17:04
38,39,2022-08-26 17:04
39,40,2022-08-26 17:04
38,41,2022-08-26 17:04
39,42,2022-08-26 17:04
38,43,2022-08-26 17:04
39,43,2022-08-26 17:04
38,45,2022-08-26 17:04
39,47,2022-08-26 17:04
38,47,2022-08-26 17:04
39,49,2022-08-26 17:04
39,50,2022-08-26 17:04
39,51,2022-08-26 17:04
39,52,2022-08-26 17:04
39,54,2022-08-26 17:04
38,57,2022-08-26 17:04
39,58,2022-08-26 17:04
40,58,2022-08-26 17:04
41,61,2022-08-26 17:04
40,62,2022-08-26 17:04
39,62,2022-08-26 17:04
39,63,2022-08-26 17:04
40,65,2022-08-26 17:04
40,66,2022-08-26 17:04
40,67,2022-08-26 17:04
39,68,2022-08-26 17:04
39,70,2022-08-26 17:04
38,72,2022-08-26 17:04
39,73,2022-08-26 17:04
39,75,2022-08-26 17:04
39,76,2022-08-26 17:04
40,77,2022-08-26 17:04
40,79,2022-08-26 17:04
40,80,2022-08-26 17:04
39,82,2022-08-26 17:04
39,83,2022-08-26 17:04
40,84,2022-08-26 17:04
40,86,2022-08-26 17:04
40,87,2022-08-26 17:04
40,88,2022-08-26 17:04
40,90,2022-08-26 17:04
40,92,2022-08-26 17:04
40,92,2022-08-26 17:04
40,93,2022-08-26 17:04
39,96,2022-08-26 17:04
40,97,2022-08-26 17:04
40,98,2022-08-26 17:04
40,100,2022-08-26 17:04
40,102,2022-08-26 17:04
39,103,2022-08-26 17:04
39,103,2022-08-26 17:04
39,106,2022-08-26 17:04
40,107,2022-08-26 17:04
39,108,2022-08-26 17:04
39,108,2022-08-26 17:04
38,109,2022-08-26 17:04
39,110,2022-08-26 17:04
39,110,2022-08-26 17:04
40,111,2022-08-26 17:04
40,113,2022-08-26 17:04
40,113,2022-08-26 17:04
40,114,2022-08-26 17:04
39,115,2022-08-26 17:04
40,115,2022-08-26 17:04
39,117,2022-08-26 17:04
40,118,2022-08-26 17:04
39,119,2022-08-26 17:04
40,121,2022-08-26 17:04
39,122,2022-08-26 17:04
40,123,2022-08-26 17:04
40,125,2022-08-26 17:04
40,126,2022-08-26 17:04
40,127,2022-08-26 17:04
40,128,2022-08-26 17:04
39,130,2022-08-26 17:04
39,131,2022-08-26 17:04
39,132,2022-08-26 17:04
39,132,2022-08-26 17:04
39,135,2022-08-26 17:04
40,135,2022-08-26 17:04
40,134,2022-08-26 17:04
40,135,2022-08-26 17:04
40,135,2022-08-26 17:04
41,135,2022-08-26 17:04
41,134,2022-08-26 17:04
40,134,2022-08-26 17:04
40,133,2022-08-26 17:04
40,131,2022-08-26 17:04
39,130,2022-08-26 17:04
39,129,2022-08-26 17:04
40,127,2022-08-26 17:04
40,126,2022-08-26 17:04
41,125,2022-08-26 17:04
41,124,2022-08-26 17:04
40,122,2022-08-26 17:04
40,120,2022-08-26 17:04
40,119,2022-08-26 17:04
40,117,2022-08-26 17:04
40,115,2022-08-26 17:04
40,113,2022-08-26 17:04
41,113,2022-08-26 17:04
41,111,2022-08-26 17:04
41,109,2022-08-26 17:04
40,107,2022-08-26 17:04
40,107,2022-08-26 17:04
39,107,2022-08-26 17:04
39,104,2022-08-26 17:04
38,102,2022-08-26 17:04
39,100,2022-08-26 17:04
40,100,2022-08-26 17:04
41,99,2022-08-26 17:04
40,96,2022-08-26 17:04
39,95,2022-08-26 17:04
39,93,2022-08-26 17:04
39,91,2022-08-26 17:04
39,90,2022-08-26 17:04
40,89,2022-08-26 17:04
39,88,2022-08-26 17:04
40,86,2022-08-26 17:04
39,84,2022-08-26 17:04
40,84,2022-08-26 17:04
39,82,2022-08-26 17:04
40,80,2022-08-26 17:04
39,79,2022-08-26 17:04
39,77,2022-08-26 17:04
39,76,2022-08-26 17:04
38,75,2022-08-26 17:04
38,73,2022-08-26 17:04
38,71,2022-08-26 17:04
39,70,2022-08-26 17:04
40,69,2022-08-26 17:04
40,67,2022-08-26 17:04
39,66,2022-08-26 17:04
38,65,2022-08-26 17:04
38,64,2022-08-26 17:04
39,62,2022-08-26 17:04
40,61,2022-08-26 17:04
39,60,2022-08-26 17:04
40,59,2022-08-26 17:04
39,58,2022-08-26 17:04
40,57,2022-08-26 17:04
38,55,2022-08-26 17:04
39,54,2022-08-26 17:04
39,52,2022-08-26 17:04
40,50,2022-08-26 17:04
40,51,2022-08-26 17:04
39,49,2022-08-26 17:04
38,48,2022-08-26 17:04
38,47,2022-08-26 17:04
39,46,2022-08-26 17:04
39,45,2022-08-26 17:04
38,44,2022-08-26 17:04
38,42,2022-08-26 17:04
38,42,2022-08-26 17:04
38,40,2022-08-26 17:04
38,40,2022-08-26 17:04
37,39,2022-08-26 17:04
38,39,2022-08-26 17:04
38,39,2022-08-26 17:04
39,39,2022-08-26 17:04
39,38,2022-08-26 17:04
39,38,2022-08-26 17:04
39,37,2022-08-26 17:04
40,36,2022-08-26 17:04
39,36,2022-08-26 17:04
39,35,2022-08-26 17:04
38,36,2022-08-26 17:04
38,36,2022-08-26 17:04
38,35,2022-08-26 17:04
39,36,2022-08-26 17:04
39,36,2022-08-26 17:04
38,36,2022-08-26 17:04
37,35,2022-08-26 17:04
38,35,2022-08-26 17:04
40,35,2022-08-26 17:04
41,36,2022-08-26 17:04
39,36,2022-08-26 17:04
38,36,2022-08-26 17:04
38,37,2022-08-26 17:04
38,36,2022-08-26 17:04
39,37,2022-08-26 17:04
39,38,2022-08-26 17:04
40,39,2022-08-26 17:04
39,40,2022-08-26 17:04
39,41,2022-08-26 17:04
39,42,2022-08-26 17:04
40,43,2022-08-26 17:04
40,44,2022-08-26 17:04
39,45,2022-08-26 17:04
39,46,2022-08-26 17:04
39,47,2022-08-26 17:04
39,48,2022-08-26 17:04
38,50,2022-08-26 17:04
38,52,2022-08-26 17:04
39,52,2022-08-26 17:04
39,54,2022-08-26 17:04
39,55,2022-08-26 17:04
39,57,2022-08-26 17:04
40,58,2022-08-26 17:04
40,60,2022-08-26 17:04
39,61,2022-08-26 17:04
39,62,2022-08-26 17:04
40,63,2022-08-26 17:04
40,65,2022-08-26 17:04
40,66,2022-08-26 17:04
39,67,2022-08-26 17:04
38,69,2022-08-26 17:04
38,70,2022-08-26 17:04
38,72,2022-08-26 17:04
38,73,2022-08-26 17:04
38,74,2022-08-26 17:04
38,75,2022-08-26 17:04
39,77,2022-08-26 17:04
40,78,2022-08-26 17:05
40,79,2022-08-26 17:05
39,80,2022-08-26 17:05
39,82,2022-08-26 17:05
39,83,2022-08-26 17:05
39,85,2022-08-26 17:05
40,86,2022-08-26 17:05
40,87,2022-08-26 17:05
40,89,2022-08-26 17:05
40,91,2022-08-26 17:05
40,91,2022-08-26 17:05
40,93,2022-08-26 17:05
40,95,2022-08-26 17:05
40,97,2022-08-26 17:05
39,99,2022-08-26 17:05
40,100,2022-08-26 17:05
40,101,2022-08-26 17:05
39,102,2022-08-26 17:05
38,104,2022-08-26 17:05
39,105,2022-08-26 17:05
40,107,2022-08-26 17:05
39,108,2022-08-26 17:05
39,109,2022-08-26 17:05
38,110,2022-08-26 17:05
39,111,2022-08-26 17:05
39,113,2022-08-26 17:05
40,114,2022-08-26 17:05
39,116,2022-08-26 17:05
40,117,2022-08-26 17:05
40,118,2022-08-26 17:05
40,119,2022-08-26 17:05
39,121,2022-08-26 17:05
40,122,2022-08-26 17:05
40,123,2022-08-26 17:05
40,124,2022-08-26 17:05
39,125,2022-08-26 17:05
39,127,2022-08-26 17:05
39,128,2022-08-26 17:05
39,129,2022-08-26 17:05
39,130,2022-08-26 17:05
38,131,2022-08-26 17:05
38,133,2022-08-26 17:05
40,134,2022-08-26 17:05
40,135,2022-08-26 17:05
40,135,2022-08-26 17:05
39,137,2022-08-26 17:05
40,136,2022-08-26 17:05
40,137,2022-08-26 17:05
40,136,2022-08-26 17:05
40,137,2022-08-26 17:05
40,136,2022-08-26 17:05
40,136,2022-08-26 17:05
40,137,2022-08-26 17:05
40,135,2022-08-26 17:05
39,134,2022-08-26 17:05
40,133,2022-08-26 17:05
40,131,2022-08-26 17:05
40,130,2022-08-26 17:05
40,129,2022-08-26 17:05
40,127,2022-08-26 17:05
40,126,2022-08-26 17:05
39,124,2022-08-26 17:05
39,123,2022-08-26 17:05
40,121,2022-08-26 17:05
40,120,2022-08-26 17:05
39,118,2022-08-26 17:05
39,116,2022-08-26 17:05
39,114,2022-08-26 17:05
40,114,2022-08-26 17:05
40,113,2022-08-26 17:05
39,111,2022-08-26 17:05
38,108,2022-08-26 17:05
38,107,2022-08-26 17:05
39,106,2022-08-26 17:05
40,105,2022-08-26 17:05
40,104,2022-08-26 17:05
39,102,2022-08-26 17:05
39,100,2022-08-26 17:05
39,99,2022-08-26 17:05
39,97,2022-08-26 17:05
40,96,2022-08-26 17:05
40,93,2022-08-26 17:05
40,92,2022-08-26 17:05
40,91,2022-08-26 17:05
39,90,2022-08-26 17:05
39,88,2022-08-26 17:05
39,87,2022-08-26 17:05
39,85,2022-08-26 17:05
40,84,2022-08-26 17:05
41,83,2022-08-26 17:05
41,81,2022-08-26 17:05
41,79,2022-08-26 17:05
40,78,2022-08-26 17:05
40,77,2022-08-26 17:05
40,76,2022-08-26 17:05
40,75,2022-08-26 17:05
41,73,2022-08-26 17:05
40,71,2022-08-26 17:05
40,70,2022-08-26 17:05
39,68,2022-08-26 17:05
39,67,2022-08-26 17:05
38,66,2022-08-26 17:05
39,65,2022-08-26 17:05
40,63,2022-08-26 17:05
41,63,2022-08-26 17:05
39,62,2022-08-26 17:05
39,60,2022-08-26 17:05
39,60,2022-08-26 17:05
40,58,2022-08-26 17:05
39,58,2022-08-26 17:05
39,55,2022-08-26 17:05
38,54,2022-08-26 17:05
39,52,2022-08-26 17:05
40,51,2022-08-26 17:05
40,50,2022-08-26 17:05
41,49,2022-08-26 17:05
41,48,2022-08-26 17:05
41,48,2022-08-26 17:05
41,45,2022-08-26 17:05
40,45,2022-08-26 17:05
40,44,2022-08-26 17:05
39,43,2022-08-26 17:05
39,42,2022-08-26 17:05
39,42,2022-08-26 17:05
40,40,2022-08-26 17:05
39,40,2022-08-26 17:05
39,40,2022-08-26 17:05
39,39,2022-08-26 17:05
39,40,2022-08-26 17:05
39,39,2022-08-26 17:05
39,38,2022-08-26 17:05
40,37,2022-08-26 17:05
39,37,2022-08-26 17:05
38,37,2022-08-26 17:05
38,36,2022-08-26 17:05
37,36,2022-08-26 17:05
37,36,2022-08-26 17:05
36,36,2022-08-26 17:05
36,36,2022-08-26 17:05
37,37,2022-08-26 17:05
38,36,2022-08-26 17:05
40,36,2022-08-26 17:05
41,36,2022-08-26 17:05
40,36,2022-08-26 17:05
39,36,2022-08-26 17:05
39,37,2022-08-26 17:05
39,37,2022-08-26 17:05
39,38,2022-08-26 17:05
39,39,2022-08-26 17:05
39,40,2022-08-26 17:05
40,41,2022-08-26 17:05
40,43,2022-08-26 17:05
39,43,2022-08-26 17:05
38,45,2022-08-26 17:05
39,46,2022-08-26 17:05
40,47,2022-08-26 17:05
39,48,2022-08-26 17:05
39,50,2022-08-26 17:05
39,50,2022-08-26 17:05
40,51,2022-08-26 17:05
40,53,2022-08-26 17:05
39,54,2022-08-26 17:05
39,57,2022-08-26 17:05
39,58,2022-08-26 17:05
39,59,2022-08-26 17:05
39,61,2022-08-26 17:05
39,62,2022-08-26 17:05
39,63,2022-08-26 17:05
39,64,2022-08-26 17:05
39,65,2022-08-26 17:05
39,67,2022-08-26 17:05
39,68,2022-08-26 17:05
38,69,2022-08-26 17:05
39,72,2022-08-26 17:05
39,72,2022-08-26 17:05
40,74,2022-08-26 17:05
40,76,2022-08-26 17:05
40,77,2022-08-26 17:05
40,78,2022-08-26 17:05
40,79,2022-08-26 17:05
40,80,2022-08-26 17:05
40,82,2022-08-26 17:05
40,83,2022-08-26 17:05
40,85,2022-08-26 17:05
40,85,2022-08-26 17:05
40,87,2022-08-26 17:05
39,89,2022-08-26 17:05
39,91,2022-08-26 17:05
39,92,2022-08-26 17:05
39,93,2022-08-26 17:05
40,95,2022-08-26 17:05
40,97,2022-08-26 17:05
39,98,2022-08-26 17:05
39,99,2022-08-26 17:05
39,101,2022-08-26 17:05
40,102,2022-08-26 17:05
39,103,2022-08-26 17:05
39,105,2022-08-26 17:05
39,106,2022-08-26 17:05
40,107,2022-08-26 17:05
39,108,2022-08-26 17:05
38,110,2022-08-26 17:05
38,110,2022-08-26 17:05
39,113,2022-08-26 17:05
39,114,2022-08-26 17:05
39,115,2022-08-26 17:05
39,117,2022-08-26 17:05
39,118,2022-08-26 17:05
39,119,2022-08-26 17:05
40,121,2022-08-26 17:05
40,122,2022-08-26 17:05
40,123,2022-08-26 17:05
40,124,2022-08-26 17:05
40,125,2022-08-26 17:05
40,127,2022-08-26 17:05
40,128,2022-08-26 17:05
40,129,2022-08-26 17:05
40,130,2022-08-26 17:05
39,131,2022-08-26 17:05
39,132,2022-08-26 17:05
40,133,2022-08-26 17:05
40,134,2022-08-26 17:05
40,135,2022-08-26 17:05
40,137,2022-08-26 17:05
41,138,2022-08-26 17:05
41,140,2022-08-26 17:05
40,140,2022-08-26 17:05
40,140,2022-08-26 17:05
40,140,2022-08-26 17:05
40,140,2022-08-26 17:05
39,140,2022-08-26 17:05
39,140,2022-08-26 17:05
39,139,2022-08-26 17:05
39,138,2022-08-26 17:05
40,138,2022-08-26 17:05
40,137,2022-08-26 17:05
39,136,2022-08-26 17:05
38,134,2022-08-26 17:05
39,132,2022-08-26 17:05
39,131,2022-08-26 17:05
39,130,2022-08-26 17:05
39,128,2022-08-26 17:05
40,126,2022-08-26 17:05
40,125,2022-08-26 17:05
40,125,2022-08-26 17:05
40,122,2022-08-26 17:05
40,121,2022-08-26 17:05
40,119,2022-08-26 17:05
40,119,2022-08-26 17:05
40,117,2022-08-26 17:05
39,116,2022-08-26 17:05
40,114,2022-08-26 17:05
40,113,2022-08-26 17:05
40,111,2022-08-26 17:05
39,110,2022-08-26 17:05
40,109,2022-08-26 17:05
40,108,2022-08-26 17:05
40,106,2022-08-26 17:05
40,105,2022-08-26 17:05
41,104,2022-08-26 17:05
40,102,2022-08-26 17:05
41,100,2022-08-26 17:05
41,100,2022-08-26 17:05
40,98,2022-08-26 17:05
40,97,2022-08-26 17:05
39,95,2022-08-26 17:05
40,93,2022-08-26 17:05
40,92,2022-08-26 17:05
40,91,2022-08-26 17:05
40,88,2022-08-26 17:06
40,87,2022-08-26 17:06
39,86,2022-08-26 17:06
39,84,2022-08-26 17:06
38,83,2022-08-26 17:06
39,82,2022-08-26 17:06
39,79,2022-08-26 17:06
39,78,2022-08-26 17:06
39,76,2022-08-26 17:06
39,76,2022-08-26 17:06
40,74,2022-08-26 17:06
39,72,2022-08-26 17:06
41,71,2022-08-26 17:06
41,70,2022-08-26 17:06
41,68,2022-08-26 17:06
39,66,2022-08-26 17:06
37,65,2022-08-26 17:06
37,64,2022-08-26 17:06
37,62,2022-08-26 17:06
37,61,2022-08-26 17:06
37,60,2022-08-26 17:06
38,59,2022-08-26 17:06
40,57,2022-08-26 17:06
40,56,2022-08-26 17:06
40,54,2022-08-26 17:06
39,52,2022-08-26 17:06
39,52,2022-08-26 17:06
39,50,2022-08-26 17:06
40,49,2022-08-26 17:06
39,48,2022-08-26 17:06
39,46,2022-08-26 17:06
38,46,2022-08-26 17:06
39,45,2022-08-26 17:06
38,44,2022-08-26 17:06
38,43,2022-08-26 17:06
39,42,2022-08-26 17:06
40,41,2022-08-26 17:06
41,40,2022-08-26 17:06
41,41,2022-08-26 17:06
39,40,2022-08-26 17:06
39,39,2022-08-26 17:06
38,39,2022-08-26 17:06
39,38,2022-08-26 17:06
38,39,2022-08-26 17:06
38,37,2022-08-26 17:06
38,38,2022-08-26 17:06
38,37,2022-08-26 17:06
39,36,2022-08-26 17:06
40,36,2022-08-26 17:06
40,36,2022-08-26 17:06
39,36,2022-08-26 17:06
38,36,2022-08-26 17:06
38,36,2022-08-26 17:06
38,37,2022-08-26 17:06
38,36,2022-08-26 17:06
38,37,2022-08-26 17:06
39,37,2022-08-26 17:06
39,37,2022-08-26 17:06
39,38,2022-08-26 17:06
39,39,2022-08-26 17:06
39,40,2022-08-26 17:06
40,41,2022-08-26 17:06
40,43,2022-08-26 17:06
38,44,2022-08-26 17:06
38,44,2022-08-26 17:06
38,46,2022-08-26 17:06
39,47,2022-08-26 17:06
39,48,2022-08-26 17:06
39,49,2022-08-26 17:06
40,51,2022-08-26 17:06
39,51,2022-08-26 17:06
40,53,2022-08-26 17:06
40,55,2022-08-26 17:06
40,57,2022-08-26 17:06
40,59,2022-08-26 17:06
40,59,2022-08-26 17:06
40,61,2022-08-26 17:06
40,61,2022-08-26 17:06
40,63,2022-08-26 17:06
40,63,2022-08-26 17:06
39,65,2022-08-26 17:06
38,67,2022-08-26 17:06
39,67,2022-08-26 17:06
39,70,2022-08-26 17:06
40,71,2022-08-26 17:06
39,72,2022-08-26 17:06
39,74,2022-08-26 17:06
39,75,2022-08-26 17:06
39,77,2022-08-26 17:06
39,78,2022-08-26 17:06
38,79,2022-08-26 17:06
39,81,2022-08-26 17:06
39,83,2022-08-26 17:06
41,83,2022-08-26 17:06
40,85,2022-08-26 17:06
39,86,2022-08-26 17:06
39,87,2022-08-26 17:06
39,89,2022-08-26 17:06
40,90,2022-08-26 17:06
40,92,2022-08-26 17:06
40,93,2022-08-26 17:06
39,94,2022-08-26 17:06
40,97,2022-08-26 17:06
39,99,2022-08-26 17:06
40,99,2022-08-26 17:06
39,101,2022-08-26 17:06
39,103,2022-08-26 17:06
39,104,2022-08-26 17:06
39,105,2022-08-26 17:06
39,106,2022-08-26 17:06
39,108,2022-08-26 17:06
40,109,2022-08-26 17:06
39,110,2022-08-26 17:06
39,111,2022-08-26 17:06
39,112,2022-08-26 17:06
40,114,2022-08-26 17:06
39,116,2022-08-26 17:06
40,117,2022-08-26 17:06
40,119,2022-08-26 17:06
40,119,2022-08-26 17:06
40,121,2022-08-26 17:06
39,122,2022-08-26 17:06
39,123,2022-08-26 17:06
39,124,2022-08-26 17:06
39,126,2022-08-26 17:06
40,127,2022-08-26 17:06
40,128,2022-08-26 17:06
41,129,2022-08-26 17:06
40,130,2022-08-26 17:06
41,131,2022-08-26 17:06
41,132,2022-08-26 17:06
41,134,2022-08-26 17:06
40,134,2022-08-26 17:06
39,135,2022-08-26 17:06
40,135,2022-08-26 17:06
40,135,2022-08-26 17:06
40,135,2022-08-26 17:06
39,135,2022-08-26 17:06
40,134,2022-08-26 17:06
40,135,2022-08-26 17:06
40,135,2022-08-26 17:06
40,135,2022-08-26 17:06
39,135,2022-08-26 17:06
39,134,2022-08-26 17:06
40,133,2022-08-26 17:06
40,133,2022-08-26 17:06
40,131,2022-08-26 17:06
39,130,2022-08-26 17:06
39,128,2022-08-26 17:06
39,127,2022-08-26 17:06
40,126,2022-08-26 17:06
41,124,2022-08-26 17:06
41,123,2022-08-26 17:06
41,121,2022-08-26 17:06
41,120,2022-08-26 17:06
40,118,2022-08-26 17:06
40,117,2022-08-26 17:06
40,114,2022-08-26 17:06
40,113,2022-08-26 17:06
39,113,2022-08-26 17:06
39,110,2022-08-26 17:06
40,108,2022-08-26 17:06
40,108,2022-08-26 17:06
40,107,2022-08-26 17:06
40,105,2022-08-26 17:06
40,104,2022-08-26 17:06
39,101,2022-08-26 17:06
39,100,2022-08-26 17:06
39,100,2022-08-26 17:06
39,99,2022-08-26 17:06
39,96,2022-08-26 17:06
39,94,2022-08-26 17:06
39,92,2022-08-26 17:06
39,91,2022-08-26 17:06
40,90,2022-08-26 17:06
40,88,2022-08-26 17:06
40,87,2022-08-26 17:06
40,85,2022-08-26 17:06
40,84,2022-08-26 17:06
40,82,2022-08-26 17:06
40,81,2022-08-26 17:06
40,80,2022-08-26 17:06
39,78,2022-08-26 17:06
40,77,2022-08-26 17:06
40,75,2022-08-26 17:06
40,74,2022-08-26 17:06
39,72,2022-08-26 17:06
39,71,2022-08-26 17:06
39,69,2022-08-26 17:06
39,68,2022-08-26 17:06
39,66,2022-08-26 17:06
40,65,2022-08-26 17:06
40,63,2022-08-26 17:06
40,62,2022-08-26 17:06
40,61,2022-08-26 17:06
39,60,2022-08-26 17:06
39,59,2022-08-26 17:06
39,58,2022-08-26 17:06
40,56,2022-08-26 17:06
40,54,2022-08-26 17:06
38,53,2022-08-26 17:06
39,51,2022-08-26 17:06
38,50,2022-08-26 17:06
