angle,heading,timestamp
39,120,2022-8-26 5:00:33 PM
39,117,2022-8-26 5:00:33 PM
39,116,2022-8-26 5:00:33 PM
40,115,2022-8-26 5:00:34 PM
40,114,2022-8-26 5:00:34 PM
40,113,2022-8-26 5:00:34 PM
38,111,2022-8-26 5:00:34 PM
39,109,2022-8-26 5:00:35 PM
40,108,2022-8-26 5:00:35 PM
40,108,2022-8-26 5:00:35 PM
39,107,2022-8-26 5:00:35 PM
38,104,2022-8-26 5:00:35 PM
39,102,2022-8-26 5:00:36 PM
40,102,2022-8-26 5:00:36 PM
40,100,2022-8-26 5:00:36 PM
40,99,2022-8-26 5:00:36 PM
39,97,2022-8-26 5:00:37 PM
38,94,2022-8-26 5:00:37 PM
39,93,2022-8-26 5:00:37 PM
39,92,2022-8-26 5:00:37 PM
39,90,2022-8-26 5:00:37 PM
39,88,2022-8-26 5:00:38 PM
39,86,2022-8-26 5:00:38 PM
40,85,2022-8-26 5:00:38 PM
39,84,2022-8-26 5:00:38 PM
39,83,2022-8-26 5:00:39 PM
38,82,2022-8-26 5:00:39 PM
39,80,2022-8-26 5:00:39 PM
40,78,2022-8-26 5:00:39 PM
40,77,2022-8-26 5:00:39 PM
39,77,2022-8-26 5:00:40 PM
39,74,2022-8-26 5:00:40 PM
39,73,2022-8-26 5:00:40 PM
40,71,2022-8-26 5:00:40 PM
39,71,2022-8-26 5:00:41 PM
38,68,2022-8-26 5:00:41 PM
38,66,2022-8-26 5:00:41 PM
39,66,2022-8-26 5:00:41 PM
39,65,2022-8-26 5:00:41 PM
40,63,2022-8-26 5:00:42 PM
40,63,2022-8-26 5:00:42 PM
40,61,2022-8-26 5:00:42 PM
38,61,2022-8-26 5:00:42 PM
38,59,2022-8-26 5:00:43 PM
39,57,2022-8-26 5:00:43 PM
39,57,2022-8-26 5:00:43 PM
38,56,2022-8-26 5:00:43 PM
38,56,2022-8-26 5:00:43 PM
38,54,2022-8-26 5:00:44 PM
40,51,2022-8-26 5:00:44 PM
40,50,2022-8-26 5:00:44 PM
40,49,2022-8-26 5:00:44 PM
38,48,2022-8-26 5:00:45 PM
38,47,2022-8-26 5:00:45 PM
38,46,2022-8-26 5:00:45 PM
38,45,2022-8-26 5:00:45 PM
39,44,2022-8-26 5:00:46 PM
38,42,2022-8-26 5:00:46 PM
39,41,2022-8-26 5:00:46 PM
38,40,2022-8-26 5:00:46 PM
39,39,2022-8-26 5:00:46 PM
40,39,2022-8-26 5:00:47 PM
38,39,2022-8-26 5:00:47 PM
40,39,2022-8-26 5:00:47 PM
38,38,2022-8-26 5:00:47 PM
39,37,2022-8-26 5:00:48 PM
38,36,2022-8-26 5:00:48 PM
38,37,2022-8-26 5:00:48 PM
40,36,2022-8-26 5:00:48 PM
40,37,2022-8-26 5:00:48 PM
41,36,2022-8-26 5:00:49 PM
40,36,2022-8-26 5:00:49 PM
39,35,2022-8-26 5:00:49 PM
39,36,2022-8-26 5:00:49 PM
39,37,2022-8-26 5:00:50 PM
39,36,2022-8-26 5:00:50 PM
39,36,2022-8-26 5:00:50 PM
39,37,2022-8-26 5:00:50 PM
39,37,2022-8-26 5:00:50 PM
38,37,2022-8-26 5:00:51 PM
38,39,2022-8-26 5:00:51 PM
39,40,2022-8-26 5:00:51 PM
38,41,2022-8-26 5:00:51 PM
39,42,2022-8-26 5:00:52 PM
38,42,2022-8-26 5:00:52 PM
39,44,2022-8-26 5:00:52 PM
38,46,2022-8-26 5:00:52 PM
38,47,2022-8-26 5:00:52 PM
38,47,2022-8-26 5:00:53 PM
39,48,2022-8-26 5:00:53 PM
39,50,2022-8-26 5:00:53 PM
39,51,2022-8-26 5:00:53 PM
38,53,2022-8-26 5:00:54 PM
38,54,2022-8-26 5:00:54 PM
38,56,2022-8-26 5:00:54 PM
39,58,2022-8-26 5:00:54 PM
39,58,2022-8-26 5:00:54 PM
40,60,2022-8-26 5:00:55 PM
39,60,2022-8-26 5:00:55 PM
40,62,2022-8-26 5:00:55 PM
39,64,2022-8-26 5:00:55 PM
39,65,2022-8-26 5:00:56 PM
39,66,2022-8-26 5:00:56 PM
40,68,2022-8-26 5:00:56 PM
40,69,2022-8-26 5:00:56 PM
40,71,2022-8-26 5:00:56 PM
39,72,2022-8-26 5:00:57 PM
39,73,2022-8-26 5:00:57 PM
39,75,2022-8-26 5:00:57 PM
39,77,2022-8-26 5:00:57 PM
38,77,2022-8-26 5:00:58 PM
39,79,2022-8-26 5:00:58 PM
39,80,2022-8-26 5:00:58 PM
40,83,2022-8-26 5:00:58 PM
40,84,2022-8-26 5:00:58 PM
40,85,2022-8-26 5:00:59 PM
39,87,2022-8-26 5:00:59 PM
39,87,2022-8-26 5:00:59 PM
39,89,2022-8-26 5:00:59 PM
40,91,2022-8-26 5:01:00 PM
40,91,2022-8-26 5:01:00 PM
39,94,2022-8-26 5:01:00 PM
39,95,2022-8-26 5:01:00 PM
39,97,2022-8-26 5:01:00 PM
39,99,2022-8-26 5:01:01 PM
39,101,2022-8-26 5:01:01 PM
39,102,2022-8-26 5:01:01 PM
40,103,2022-8-26 5:01:01 PM
40,104,2022-8-26 5:01:02 PM
39,106,2022-8-26 5:01:02 PM
39,107,2022-8-26 5:01:02 PM
39,108,2022-8-26 5:01:02 PM
39,110,2022-8-26 5:01:02 PM
39,111,2022-8-26 5:01:03 PM
40,111,2022-8-26 5:01:03 PM
39,113,2022-8-26 5:01:03 PM
39,115,2022-8-26 5:01:03 PM
38,116,2022-8-26 5:01:04 PM
39,117,2022-8-26 5:01:04 PM
39,119,2022-8-26 5:01:04 PM
39,120,2022-8-26 5:01:04 PM
39,121,2022-8-26 5:01:04 PM
39,122,2022-8-26 5:01:05 PM
40,124,2022-8-26 5:01:05 PM
40,126,2022-8-26 5:01:05 PM
40,127,2022-8-26 5:01:05 PM
39,129,2022-8-26 5:01:06 PM
39,129,2022-8-26 5:01:06 PM
40,131,2022-8-26 5:01:06 PM
40,131,2022-8-26 5:01:06 PM
40,132,2022-8-26 5:01:07 PM
39,134,2022-8-26 5:01:07 PM
39,135,2022-8-26 5:01:07 PM
39,134,2022-8-26 5:01:07 PM
40,136,2022-8-26 5:01:07 PM
41,138,2022-8-26 5:01:08 PM
40,138,2022-8-26 5:01:08 PM
40,140,2022-8-26 5:01:08 PM
40,142,2022-8-26 5:01:08 PM
39,142,2022-8-26 5:01:09 PM
38,142,2022-8-26 5:01:09 PM
39,143,2022-8-26 5:01:09 PM
39,142,2022-8-26 5:01:09 PM
40,142,2022-8-26 5:01:09 PM
40,141,2022-8-26 5:01:10 PM
40,141,2022-8-26 5:01:10 PM
39,140,2022-8-26 5:01:10 PM
38,139,2022-8-26 5:01:10 PM
38,138,2022-8-26 5:01:11 PM
39,137,2022-8-26 5:01:11 PM
40,136,2022-8-26 5:01:11 PM
40,133,2022-8-26 5:01:11 PM
40,131,2022-8-26 5:01:11 PM
40,130,2022-8-26 5:01:12 PM
40,129,2022-8-26 5:01:12 PM
39,128,2022-8-26 5:01:12 PM
39,126,2022-8-26 5:01:12 PM
39,125,2022-8-26 5:01:13 PM
40,123,2022-8-26 5:01:13 PM
41,122,2022-8-26 5:01:13 PM
40,120,2022-8-26 5:01:13 PM
40,119,2022-8-26 5:01:13 PM
40,117,2022-8-26 5:01:14 PM
39,115,2022-8-26 5:01:14 PM
39,114,2022-8-26 5:01:14 PM
38,113,2022-8-26 5:01:14 PM
39,111,2022-8-26 5:01:15 PM
39,109,2022-8-26 5:01:15 PM
40,108,2022-8-26 5:01:15 PM
39,107,2022-8-26 5:01:15 PM
40,105,2022-8-26 5:01:15 PM
40,102,2022-8-26 5:01:16 PM
40,102,2022-8-26 5:01:16 PM
40,100,2022-8-26 5:01:16 PM
39,98,2022-8-26 5:01:16 PM
39,98,2022-8-26 5:01:17 PM
39,97,2022-8-26 5:01:17 PM
39,93,2022-8-26 5:01:17 PM
40,92,2022-8-26 5:01:17 PM
40,92,2022-8-26 5:01:17 PM
41,90,2022-8-26 5:01:18 PM
40,87,2022-8-26 5:01:18 PM
41,86,2022-8-26 5:01:18 PM
40,85,2022-8-26 5:01:18 PM
40,84,2022-8-26 5:01:19 PM
39,82,2022-8-26 5:01:19 PM
39,79,2022-8-26 5:01:19 PM
39,79,2022-8-26 5:01:19 PM
40,78,2022-8-26 5:01:19 PM
40,76,2022-8-26 5:01:20 PM
40,75,2022-8-26 5:01:20 PM
39,72,2022-8-26 5:01:20 PM
39,71,2022-8-26 5:01:20 PM
39,71,2022-8-26 5:01:21 PM
39,69,2022-8-26 5:01:21 PM
39,67,2022-8-26 5:01:21 PM
38,65,2022-8-26 5:01:21 PM
38,64,2022-8-26 5:01:21 PM
38,62,2022-8-26 5:01:22 PM
40,61,2022-8-26 5:01:22 PM
40,60,2022-8-26 5:01:22 PM
39,59,2022-8-26 5:01:22 PM
39,57,2022-8-26 5:01:23 PM
39,57,2022-8-26 5:01:23 PM
39,57,2022-8-26 5:01:23 PM
39,56,2022-8-26 5:01:23 PM
39,52,2022-8-26 5:01:23 PM
40,50,2022-8-26 5:01:24 PM
40,51,2022-8-26 5:01:24 PM
40,49,2022-8-26 5:01:24 PM
39,48,2022-8-26 5:01:24 PM
39,46,2022-8-26 5:01:25 PM
39,45,2022-8-26 5:01:25 PM
39,44,2022-8-26 5:01:25 PM
40,43,2022-8-26 5:01:25 PM
40,41,2022-8-26 5:01:25 PM
39,41,2022-8-26 5:01:26 PM
39,39,2022-8-26 5:01:26 PM
40,39,2022-8-26 5:01:26 PM
41,39,2022-8-26 5:01:26 PM
39,38,2022-8-26 5:01:27 PM
40,38,2022-8-26 5:01:27 PM
39,38,2022-8-26 5:01:27 PM
39,37,2022-8-26 5:01:27 PM
38,37,2022-8-26 5:01:28 PM
38,37,2022-8-26 5:01:28 PM
38,37,2022-8-26 5:01:28 PM
38,37,2022-8-26 5:01:28 PM
38,38,2022-8-26 5:01:28 PM
39,37,2022-8-26 5:01:29 PM
40,37,2022-8-26 5:01:29 PM
41,37,2022-8-26 5:01:29 PM
39,37,2022-8-26 5:01:29 PM
40,38,2022-8-26 5:01:30 PM
39,37,2022-8-26 5:01:30 PM
39,37,2022-8-26 5:01:30 PM
38,37,2022-8-26 5:01:30 PM
39,37,2022-8-26 5:01:30 PM
38,37,2022-8-26 5:01:31 PM
38,38,2022-8-26 5:01:31 PM
38,40,2022-8-26 5:01:31 PM
38,41,2022-8-26 5:01:31 PM
38,41,2022-8-26 5:01:32 PM
38,42,2022-8-26 5:01:32 PM
38,43,2022-8-26 5:01:32 PM
39,44,2022-8-26 5:01:32 PM
39,45,2022-8-26 5:01:32 PM
39,46,2022-8-26 5:01:33 PM
39,47,2022-8-26 5:01:33 PM
39,47,2022-8-26 5:01:33 PM
39,50,2022-8-26 5:01:33 PM
39,50,2022-8-26 5:01:34 PM
39,51,2022-8-26 5:01:34 PM
38,53,2022-8-26 5:01:34 PM
37,54,2022-8-26 5:01:34 PM
38,57,2022-8-26 5:01:34 PM
39,58,2022-8-26 5:01:35 PM
40,60,2022-8-26 5:01:35 PM
39,60,2022-8-26 5:01:35 PM
39,61,2022-8-26 5:01:35 PM
40,61,2022-8-26 5:01:36 PM
39,62,2022-8-26 5:01:36 PM
39,64,2022-8-26 5:01:36 PM
38,65,2022-8-26 5:01:36 PM
38,66,2022-8-26 5:01:36 PM
39,68,2022-8-26 5:01:37 PM
39,70,2022-8-26 5:01:37 PM
39,71,2022-8-26 5:01:37 PM
38,71,2022-8-26 5:01:37 PM
38,74,2022-8-26 5:01:38 PM
39,75,2022-8-26 5:01:38 PM
39,77,2022-8-26 5:01:38 PM
39,77,2022-8-26 5:01:38 PM
39,79,2022-8-26 5:01:38 PM
40,81,2022-8-26 5:01:39 PM
39,82,2022-8-26 5:01:39 PM
38,84,2022-8-26 5:01:39 PM
39,84,2022-8-26 5:01:39 PM
40,86,2022-8-26 5:01:40 PM
39,87,2022-8-26 5:01:40 PM
39,89,2022-8-26 5:01:40 PM
38,89,2022-8-26 5:01:40 PM
38,91,2022-8-26 5:01:40 PM
38,92,2022-8-26 5:01:41 PM
38,93,2022-8-26 5:01:41 PM
39,96,2022-8-26 5:01:41 PM
39,98,2022-8-26 5:01:41 PM
40,98,2022-8-26 5:01:42 PM
40,101,2022-8-26 5:01:42 PM
40,102,2022-8-26 5:01:42 PM
40,103,2022-8-26 5:01:42 PM
40,105,2022-8-26 5:01:42 PM
40,106,2022-8-26 5:01:43 PM
39,107,2022-8-26 5:01:43 PM
39,109,2022-8-26 5:01:43 PM
40,110,2022-8-26 5:01:43 PM
40,111,2022-8-26 5:01:44 PM
40,112,2022-8-26 5:01:44 PM
40,113,2022-8-26 5:01:44 PM
40,115,2022-8-26 5:01:44 PM
40,116,2022-8-26 5:01:44 PM
39,117,2022-8-26 5:01:45 PM
38,118,2022-8-26 5:01:45 PM
39,119,2022-8-26 5:01:45 PM
39,121,2022-8-26 5:01:45 PM
39,121,2022-8-26 5:01:46 PM
38,124,2022-8-26 5:01:46 PM
38,125,2022-8-26 5:01:46 PM
39,126,2022-8-26 5:01:46 PM
40,127,2022-8-26 5:01:46 PM
40,128,2022-8-26 5:01:47 PM
40,130,2022-8-26 5:01:47 PM
40,131,2022-8-26 5:01:47 PM
41,132,2022-8-26 5:01:47 PM
41,133,2022-8-26 5:01:48 PM
40,135,2022-8-26 5:01:48 PM
40,135,2022-8-26 5:01:48 PM
40,135,2022-8-26 5:01:48 PM
40,137,2022-8-26 5:01:49 PM
41,139,2022-8-26 5:01:49 PM
40,138,2022-8-26 5:01:49 PM
40,138,2022-8-26 5:01:49 PM
40,137,2022-8-26 5:01:49 PM
40,138,2022-8-26 5:01:50 PM
39,138,2022-8-26 5:01:50 PM
40,137,2022-8-26 5:01:50 PM
40,136,2022-8-26 5:01:50 PM
40,135,2022-8-26 5:01:51 PM
39,134,2022-8-26 5:01:51 PM
39,132,2022-8-26 5:01:51 PM
38,131,2022-8-26 5:01:51 PM
39,129,2022-8-26 5:01:51 PM
39,128,2022-8-26 5:01:52 PM
40,127,2022-8-26 5:01:52 PM
41,125,2022-8-26 5:01:52 PM
40,123,2022-8-26 5:01:52 PM
39,122,2022-8-26 5:01:53 PM
39,122,2022-8-26 5:01:53 PM
40,120,2022-8-26 5:01:53 PM
39,118,2022-8-26 5:01:53 PM
40,117,2022-8-26 5:01:53 PM
39,116,2022-8-26 5:01:54 PM
39,115,2022-8-26 5:01:54 PM
39,113,2022-8-26 5:01:54 PM
40,111,2022-8-26 5:01:54 PM
40,111,2022-8-26 5:01:55 PM
40,109,2022-8-26 5:01:55 PM
40,108,2022-8-26 5:01:55 PM
40,108,2022-8-26 5:01:55 PM
39,105,2022-8-26 5:01:55 PM
40,104,2022-8-26 5:01:56 PM
40,102,2022-8-26 5:01:56 PM
39,101,2022-8-26 5:01:56 PM
39,99,2022-8-26 5:01:56 PM
39,99,2022-8-26 5:01:57 PM
40,98,2022-8-26 5:01:57 PM
40,95,2022-8-26 5:01:57 PM
40,92,2022-8-26 5:01:57 PM
40,92,2022-8-26 5:01:57 PM
39,91,2022-8-26 5:01:58 PM
40,89,2022-8-26 5:01:58 PM
40,87,2022-8-26 5:01:58 PM
40,86,2022-8-26 5:01:58 PM
41,85,2022-8-26 5:01:59 PM
41,83,2022-8-26 5:01:59 PM
40,81,2022-8-26 5:01:59 PM
39,80,2022-8-26 5:01:59 PM
39,78,2022-8-26 5:01:59 PM
40,77,2022-8-26 5:02:00 PM
40,77,2022-8-26 5:02:00 PM
40,73,2022-8-26 5:02:00 PM
39,72,2022-8-26 5:02:00 PM
38,72,2022-8-26 5:02:01 PM
38,70,2022-8-26 5:02:01 PM
38,69,2022-8-26 5:02:01 PM
38,66,2022-8-26 5:02:01 PM
38,66,2022-8-26 5:02:01 PM
39,65,2022-8-26 5:02:02 PM
39,64,2022-8-26 5:02:02 PM
39,62,2022-8-26 5:02:02 PM
39,61,2022-8-26 5:02:02 PM
40,60,2022-8-26 5:02:03 PM
41,59,2022-8-26 5:02:03 PM
41,58,2022-8-26 5:02:03 PM
41,56,2022-8-26 5:02:03 PM
40,55,2022-8-26 5:02:03 PM
39,52,2022-8-26 5:02:04 PM
38,51,2022-8-26 5:02:04 PM
38,51,2022-8-26 5:02:04 PM
39,49,2022-8-26 5:02:04 PM
40,48,2022-8-26 5:02:05 PM
40,47,2022-8-26 5:02:05 PM
40,46,2022-8-26 5:02:05 PM
39,45,2022-8-26 5:02:05 PM
39,44,2022-8-26 5:02:05 PM
39,42,2022-8-26 5:02:06 PM
38,42,2022-8-26 5:02:06 PM
39,40,2022-8-26 5:02:06 PM
39,39,2022-8-26 5:02:06 PM
40,39,2022-8-26 5:02:07 PM
38,39,2022-8-26 5:02:07 PM
39,39,2022-8-26 5:02:07 PM
38,39,2022-8-26 5:02:07 PM
40,38,2022-8-26 5:02:07 PM
39,37,2022-8-26 5:02:08 PM
40,37,2022-8-26 5:02:08 PM
40,36,2022-8-26 5:02:08 PM
40,36,2022-8-26 5:02:08 PM
38,35,2022-8-26 5:02:09 PM
37,35,2022-8-26 5:02:09 PM
35,35,2022-8-26 5:02:09 PM
38,35,2022-8-26 5:02:09 PM
39,35,2022-8-26 5:02:10 PM
41,35,2022-8-26 5:02:10 PM
41,35,2022-8-26 5:02:10 PM
40,35,2022-8-26 5:02:10 PM
40,35,2022-8-26 5:02:10 PM
39,36,2022-8-26 5:02:11 PM
40,36,2022-8-26 5:02:11 PM
39,37,2022-8-26 5:02:11 PM
40,37,2022-8-26 5:02:11 PM
39,38,2022-8-26 5:02:12 PM
39,39,2022-8-26 5:02:12 PM
39,40,2022-8-26 5:02:12 PM
39,40,2022-8-26 5:02:12 PM
39,42,2022-8-26 5:02:12 PM
39,43,2022-8-26 5:02:13 PM
40,44,2022-8-26 5:02:13 PM
39,45,2022-8-26 5:02:13 PM
40,47,2022-8-26 5:02:13 PM
39,48,2022-8-26 5:02:14 PM
40,49,2022-8-26 5:02:14 PM
39,50,2022-8-26 5:02:14 PM
39,50,2022-8-26 5:02:14 PM
39,53,2022-8-26 5:02:14 PM
40,54,2022-8-26 5:02:15 PM
40,57,2022-8-26 5:02:15 PM
39,58,2022-8-26 5:02:15 PM
38,59,2022-8-26 5:02:15 PM
38,61,2022-8-26 5:02:16 PM
38,62,2022-8-26 5:02:16 PM
39,62,2022-8-26 5:02:16 PM
38,63,2022-8-26 5:02:16 PM
39,65,2022-8-26 5:02:16 PM
40,66,2022-8-26 5:02:17 PM
41,68,2022-8-26 5:02:17 PM
39,69,2022-8-26 5:02:17 PM
39,70,2022-8-26 5:02:17 PM
39,72,2022-8-26 5:02:18 PM
39,73,2022-8-26 5:02:18 PM
39,75,2022-8-26 5:02:18 PM
39,76,2022-8-26 5:02:18 PM
40,77,2022-8-26 5:02:18 PM
40,80,2022-8-26 5:02:19 PM
39,81,2022-8-26 5:02:19 PM
39,82,2022-8-26 5:02:19 PM
39,83,2022-8-26 5:02:19 PM
39,85,2022-8-26 5:02:20 PM
39,86,2022-8-26 5:02:20 PM
39,87,2022-8-26 5:02:20 PM
38,88,2022-8-26 5:02:20 PM
39,90,2022-8-26 5:02:20 PM
39,92,2022-8-26 5:02:21 PM
40,92,2022-8-26 5:02:21 PM
39,93,2022-8-26 5:02:21 PM
39,95,2022-8-26 5:02:21 PM
38,97,2022-8-26 5:02:22 PM
39,99,2022-8-26 5:02:22 PM
39,99,2022-8-26 5:02:22 PM
39,100,2022-8-26 5:02:22 PM
40,103,2022-8-26 5:02:22 PM
40,104,2022-8-26 5:02:23 PM
40,105,2022-8-26 5:02:23 PM
40,107,2022-8-26 5:02:23 PM
40,108,2022-8-26 5:02:23 PM
40,109,2022-8-26 5:02:24 PM
39,111,2022-8-26 5:02:24 PM
39,111,2022-8-26 5:02:24 PM
38,112,2022-8-26 5:02:24 PM
39,114,2022-8-26 5:02:24 PM
39,115,2022-8-26 5:02:25 PM
39,117,2022-8-26 5:02:25 PM
39,118,2022-8-26 5:02:25 PM
39,120,2022-8-26 5:02:25 PM
40,121,2022-8-26 5:02:26 PM
41,122,2022-8-26 5:02:26 PM
40,123,2022-8-26 5:02:26 PM
40,123,2022-8-26 5:02:26 PM
39,125,2022-8-26 5:02:26 PM
40,125,2022-8-26 5:02:27 PM
40,125,2022-8-26 5:02:27 PM
40,126,2022-8-26 5:02:27 PM
40,125,2022-8-26 5:02:27 PM
40,126,2022-8-26 5:02:28 PM
40,128,2022-8-26 5:02:28 PM
39,129,2022-8-26 5:02:28 PM
38,130,2022-8-26 5:02:28 PM
39,131,2022-8-26 5:02:28 PM
40,131,2022-8-26 5:02:29 PM
39,132,2022-8-26 5:02:29 PM
40,132,2022-8-26 5:02:29 PM
39,132,2022-8-26 5:02:29 PM
40,132,2022-8-26 5:02:30 PM
40,132,2022-8-26 5:02:30 PM
40,132,2022-8-26 5:02:30 PM
40,131,2022-8-26 5:02:30 PM
40,130,2022-8-26 5:02:31 PM
40,129,2022-8-26 5:02:31 PM
39,128,2022-8-26 5:02:31 PM
38,127,2022-8-26 5:02:31 PM
39,126,2022-8-26 5:02:31 PM
40,124,2022-8-26 5:02:32 PM
40,123,2022-8-26 5:02:32 PM
40,122,2022-8-26 5:02:32 PM
40,120,2022-8-26 5:02:32 PM
40,119,2022-8-26 5:02:33 PM
40,116,2022-8-26 5:02:33 PM
40,115,2022-8-26 5:02:33 PM
40,114,2022-8-26 5:02:33 PM
40,112,2022-8-26 5:02:33 PM
40,111,2022-8-26 5:02:34 PM
40,109,2022-8-26 5:02:34 PM
40,108,2022-8-26 5:02:34 PM
39,106,2022-8-26 5:02:34 PM
40,106,2022-8-26 5:02:35 PM
40,104,2022-8-26 5:02:35 PM
40,102,2022-8-26 5:02:35 PM
39,101,2022-8-26 5:02:35 PM
40,99,2022-8-26 5:02:35 PM
39,98,2022-8-26 5:02:36 PM
39,95,2022-8-26 5:02:36 PM
39,93,2022-8-26 5:02:36 PM
39,93,2022-8-26 5:02:36 PM
39,92,2022-8-26 5:02:37 PM
40,90,2022-8-26 5:02:37 PM
40,89,2022-8-26 5:02:37 PM
40,87,2022-8-26 5:02:37 PM
39,85,2022-8-26 5:02:37 PM
39,84,2022-8-26 5:02:38 PM
39,84,2022-8-26 5:02:38 PM
40,83,2022-8-26 5:02:38 PM
40,80,2022-8-26 5:02:38 PM
40,79,2022-8-26 5:02:39 PM
40,78,2022-8-26 5:02:39 PM
40,77,2022-8-26 5:02:39 PM
40,77,2022-8-26 5:02:39 PM
39,74,2022-8-26 5:02:39 PM
39,72,2022-8-26 5:02:40 PM
40,72,2022-8-26 5:02:40 PM
40,70,2022-8-26 5:02:40 PM
40,68,2022-8-26 5:02:40 PM
40,66,2022-8-26 5:02:41 PM
40,66,2022-8-26 5:02:41 PM
39,65,2022-8-26 5:02:41 PM
38,64,2022-8-26 5:02:41 PM
39,62,2022-8-26 5:02:41 PM
39,62,2022-8-26 5:02:42 PM
40,60,2022-8-26 5:02:42 PM
40,59,2022-8-26 5:02:42 PM
40,58,2022-8-26 5:02:42 PM
40,58,2022-8-26 5:02:43 PM
39,57,2022-8-26 5:02:43 PM
39,55,2022-8-26 5:02:43 PM
38,52,2022-8-26 5:02:43 PM
38,51,2022-8-26 5:02:43 PM
38,51,2022-8-26 5:02:44 PM
39,50,2022-8-26 5:02:44 PM
40,48,2022-8-26 5:02:44 PM
40,47,2022-8-26 5:02:44 PM
40,45,2022-8-26 5:02:45 PM
40,44,2022-8-26 5:02:45 PM
40,44,2022-8-26 5:02:45 PM
39,42,2022-8-26 5:02:45 PM
39,41,2022-8-26 5:02:45 PM
39,40,2022-8-26 5:02:46 PM
39,40,2022-8-26 5:02:46 PM
38,40,2022-8-26 5:02:46 PM
38,39,2022-8-26 5:02:46 PM
39,39,2022-8-26 5:02:47 PM
39,38,2022-8-26 5:02:47 PM
41,38,2022-8-26 5:02:47 PM
40,37,2022-8-26 5:02:47 PM
39,36,2022-8-26 5:02:47 PM
39,36,2022-8-26 5:02:48 PM
40,36,2022-8-26 5:02:48 PM
39,36,2022-8-26 5:02:48 PM
39,35,2022-8-26 5:02:48 PM
38,35,2022-8-26 5:02:49 PM
40,35,2022-8-26 5:02:49 PM
40,36,2022-8-26 5:02:49 PM
40,36,2022-8-26 5:02:49 PM
38,35,2022-8-26 5:02:49 PM
39,35,2022-8-26 5:02:50 PM
37,36,2022-8-26 5:02:50 PM
38,35,2022-8-26 5:02:50 PM
37,36,2022-8-26 5:02:50 PM
37,36,2022-8-26 5:02:51 PM
38,36,2022-8-26 5:02:51 PM
38,36,2022-8-26 5:02:51 PM
38,36,2022-8-26 5:02:51 PM
38,37,2022-8-26 5:02:51 PM
38,38,2022-8-26 5:02:52 PM
38,39,2022-8-26 5:02:52 PM
39,40,2022-8-26 5:02:52 PM
39,41,2022-8-26 5:02:52 PM
39,42,2022-8-26 5:02:53 PM
38,43,2022-8-26 5:02:53 PM
39,44,2022-8-26 5:02:53 PM
39,45,2022-8-26 5:02:53 PM
40,46,2022-8-26 5:02:54 PM
40,47,2022-8-26 5:02:54 PM
40,48,2022-8-26 5:02:54 PM
39,48,2022-8-26 5:02:54 PM
39,50,2022-8-26 5:02:54 PM
40,51,2022-8-26 5:02:55 PM
39,53,2022-8-26 5:02:55 PM
39,54,2022-8-26 5:02:55 PM
39,56,2022-8-26 5:02:55 PM
39,57,2022-8-26 5:02:56 PM
40,57,2022-8-26 5:02:56 PM
40,60,2022-8-26 5:02:56 PM
40,62,2022-8-26 5:02:56 PM
39,62,2022-8-26 5:02:56 PM
39,62,2022-8-26 5:02:57 PM
39,65,2022-8-26 5:02:57 PM
39,65,2022-8-26 5:02:57 PM
39,67,2022-8-26 5:02:57 PM
39,69,2022-8-26 5:02:58 PM
39,70,2022-8-26 5:02:58 PM
39,72,2022-8-26 5:02:58 PM
38,73,2022-8-26 5:02:58 PM
39,74,2022-8-26 5:02:58 PM
39,76,2022-8-26 5:02:59 PM
39,77,2022-8-26 5:02:59 PM
39,79,2022-8-26 5:02:59 PM
39,81,2022-8-26 5:02:59 PM
39,81,2022-8-26 5:03:00 PM
39,83,2022-8-26 5:03:00 PM
38,85,2022-8-26 5:03:00 PM
39,86,2022-8-26 5:03:00 PM
38,87,2022-8-26 5:03:00 PM
39,88,2022-8-26 5:03:01 PM
39,90,2022-8-26 5:03:01 PM
40,92,2022-8-26 5:03:01 PM
39,92,2022-8-26 5:03:01 PM
39,93,2022-8-26 5:03:02 PM
38,96,2022-8-26 5:03:02 PM
38,98,2022-8-26 5:03:02 PM
38,99,2022-8-26 5:03:02 PM
38,101,2022-8-26 5:03:02 PM
39,102,2022-8-26 5:03:03 PM
40,103,2022-8-26 5:03:03 PM
40,105,2022-8-26 5:03:03 PM
40,106,2022-8-26 5:03:03 PM
39,107,2022-8-26 5:03:04 PM
40,108,2022-8-26 5:03:04 PM
39,109,2022-8-26 5:03:04 PM
39,110,2022-8-26 5:03:04 PM
39,111,2022-8-26 5:03:04 PM
39,114,2022-8-26 5:03:05 PM
39,114,2022-8-26 5:03:05 PM
39,116,2022-8-26 5:03:05 PM
40,117,2022-8-26 5:03:05 PM
40,118,2022-8-26 5:03:06 PM
40,121,2022-8-26 5:03:06 PM
41,121,2022-8-26 5:03:06 PM
41,122,2022-8-26 5:03:06 PM
40,123,2022-8-26 5:03:06 PM
39,125,2022-8-26 5:03:07 PM
39,127,2022-8-26 5:03:07 PM
39,128,2022-8-26 5:03:07 PM
40,128,2022-8-26 5:03:07 PM
40,129,2022-8-26 5:03:08 PM
41,132,2022-8-26 5:03:08 PM
41,132,2022-8-26 5:03:08 PM
41,133,2022-8-26 5:03:08 PM
41,134,2022-8-26 5:03:08 PM
39,135,2022-8-26 5:03:09 PM
38,135,2022-8-26 5:03:09 PM
